id,node_id,temperature,humidity,aqi,latitude,longitude,temporal_score,spatial_score,rate_score,anomaly_score,confidence,anomaly_flag,ml_flag,true_label,timestamp
1,1,29.894603959201916,67.51641657499488,111.61341706967768,13.09847086612494,80.13626194079086,0.0,0.0,0.0,0.0,0.0,0,0,0,2026-04-05 13:11:27
2,2,31.143641491571262,68.05996910001609,104.80796734387631,12.964337493462963,80.10581968663138,0.0,1.2490375323693534,0.0,0.374711259710806,0.124903336892479,0,0,0,2026-04-05 13:11:27
3,3,29.791777812299703,61.273534786669146,104.25583549425068,13.097773155447362,80.24707536019372,0.0,0.7273449130868865,0.0,0.2182034739260659,0.0727342488611924,0,0,0,2026-04-05 13:11:27
4,4,29.627009163452342,66.89519433590252,98.0912973713545,13.010478890491848,80.2790514407914,0.0,0.6496652575719478,0.0,0.1948995772715843,0.0649663092028307,0,0,0,2026-04-05 13:11:27
5,5,33.60592207057507,55.13366535141124,118.99116007285662,12.99138746895214,80.17918407130294,0.0,3.384170532499894,0.0,1.0152511597499685,0.3384159251969054,0,0,1,2026-04-05 13:11:27
6,6,33.644450448366705,61.30567678685646,89.60174461651276,13.08487596052158,80.10429633651248,0.0,2.0963946079172886,0.0,0.6289183823751866,0.2096387619958555,0,0,1,2026-04-05 13:11:27
7,7,35.68275114952537,65.52689101565318,105.25663990407536,12.999726014994131,80.11311341317446,0.0,2.88474647935436,0.0,0.8654239438063079,0.2884736863564814,0,0,1,2026-04-05 13:11:27
8,8,29.027977244572536,61.703879370553125,81.58327937959348,12.949935158758407,80.22116861576465,0.0,2.430880330627024,0.0,0.7292640991881072,0.2430872227719598,0,0,0,2026-04-05 13:11:27
9,9,30.220747812045936,60.99273588115415,108.40673386014656,12.9087482360671,80.19770624844752,0.0,1.8336128351759544,0.0,0.5500838505527863,0.1833606723153543,0,0,0,2026-04-05 13:11:27
10,10,31.768709198410367,63.48571115966934,92.00677390990938,12.909465164245056,80.15899079096127,0.0,1.6379203490137872,0.0,0.4913761047041362,0.1637914889297489,0,0,0,2026-04-05 13:11:27
11,11,28.01949726780555,75.27661979852184,201.84358384060457,13.076929213315346,80.29256332083462,0.0,2.9887390809701544,0.0,0.8966217242910463,0.2988729118539759,0,0,1,2026-04-05 13:11:27
12,12,41.36023384367079,71.02888414965707,165.17441419778015,12.92391915987617,80.21550295829283,0.0,11.021089091994511,0.0,3.306326727598353,1.0,1,0,1,2026-04-05 13:11:27
13,13,30.093311318370688,68.92197901591254,99.35704725019312,12.950987788209884,80.25075303846799,0.0,4.2661862513388655,0.0,1.2798558754016596,0.4266172030765429,0,0,0,2026-04-05 13:11:27
14,14,29.70842268101366,72.3227452851129,81.08467990830479,13.09455913364464,80.2191680386147,0.0,0.6528206075608018,0.0,0.1958461822682405,0.0652818431499363,0,0,0,2026-04-05 13:11:27
15,15,31.865664521884053,79.07192176706165,83.73861624855833,12.999450391709688,80.22431258349924,0.0,2.1167660098386327,0.0,0.6350298029515898,0.2116758953975452,0,0,0,2026-04-05 13:11:27
16,16,28.59714207840784,67.17178273588222,99.28273522074971,12.914657929426523,80.13858914449412,0.0,2.4472240889346843,0.0,0.7341672266804052,0.2447215931548245,0,0,0,2026-04-05 13:11:27
17,17,31.760612661085208,79.67215018113234,97.7025707705865,12.983278183240614,80.20320424018985,0.0,1.5609988956004592,0.0,0.4682996686801377,0.1560993692288151,0,0,0,2026-04-05 13:11:27
